12 13 22238 951 20
63 85 39.350898
89 66 38.316490
57 26 22.395816
63 41 34.355226
42 11 48.581302
72 60 4.668618
19 21 45.255303
67 52 14.241295
21 55 13.605657
12 47 9.845843
8 53 0.029053
52 75 33.304277
0 11 6.453897 28.149571
0 10 47.153960 123.750806
0 8 36.641328 93.803761
1 11 2.388466 66.162497
1 8 46.142827 107.781041
1 5 1.221755 20.585334
1 4 18.606711 96.634906
1 3 7.534994 40.822443
2 4 47.226760 25.099608
3 7 48.511241 18.060405
6 10 49.546044 57.891991
7 9 34.124552 91.529004
9 10 28.121770 7.818950
