14 16 36581 506 20
12 12 11.660841
25 65 32.220730
32 54 41.800939
42 97 4.407785
71 86 45.650755
83 71 30.066223
52 2 15.104094
63 71 3.405247
35 97 39.249767
54 84 13.174330
85 90 4.924042
20 37 14.061197
87 86 37.251004
18 36 12.220186
0 13 1.488540 25.387701
0 2 10.517251 92.517832
1 9 33.553778 56.422722
1 4 25.621797 52.662862
2 11 10.006966 30.786917
2 10 33.535867 121.548982
2 3 36.089088 51.990774
4 12 42.128504 27.374837
4 5 47.207209 27.501339
5 6 13.384064 112.481325
7 12 19.999989 29.216093
7 11 16.719088 102.454934
7 9 32.700055 23.212774
8 12 28.329278 84.927868
8 10 17.144422 97.704911
10 12 48.073102 8.098990
