12 13 20064 1089 20
63 85 21.579966
89 66 36.133239
57 26 6.467000
63 41 27.263127
42 11 9.587429
72 60 15.371495
19 21 15.998698
67 52 46.974419
21 55 31.158147
12 47 20.816212
8 53 33.892693
52 75 8.572964
0 11 30.025482 14.914458
0 10 14.035966 64.053701
0 8 13.724206 102.035597
1 11 17.740392 61.780517
1 8 33.038855 90.635798
1 5 21.153199 34.968254
1 4 2.784108 96.017804
1 3 0.592110 51.401672
2 4 14.794195 29.313668
3 7 40.672944 15.664741
6 10 23.383458 34.465496
7 9 10.514863 75.037843
9 10 33.934769 12.800421
