12 13 27725 609 20
63 85 39.422630
89 66 40.796917
57 26 25.772390
63 41 16.254043
42 11 41.309926
72 60 48.092041
19 21 48.414009
67 52 10.430482
21 55 19.091632
12 47 21.582388
8 53 37.203051
52 75 7.678591
0 11 35.634377 20.730866
0 10 14.056026 88.212211
0 8 13.168246 94.714140
1 11 19.077398 66.918548
1 8 27.335632 95.514877
1 5 41.405250 25.677503
1 4 36.866043 112.121684
1 3 39.629610 36.267068
2 4 26.697896 34.801083
3 7 21.449570 16.523768
6 10 46.358428 45.677585
7 9 8.804738 96.871807
9 10 36.117623 13.621840
