14 16 24345 2114 20
12 12 26.979652
25 65 0.155761
32 54 18.907927
42 97 9.387238
71 86 16.711257
83 71 17.525414
52 2 38.263069
63 71 32.511270
35 97 43.556531
54 84 35.118825
85 90 35.723533
20 37 7.513069
87 86 39.408934
18 36 45.827731
0 13 12.687700 42.718623
0 2 13.617151 62.407308
1 9 31.123282 45.535487
1 4 12.588499 76.751883
2 11 29.021962 27.152963
2 10 30.597746 82.372360
2 3 7.096741 60.214616
4 12 39.811032 21.752876
4 5 44.957389 23.535669
5 6 30.168825 136.108787
7 12 6.678050 30.761171
7 11 42.607696 107.107823
7 9 41.250771 28.204140
8 12 24.912853 82.624426
8 10 17.135455 99.727028
10 12 35.103739 6.327230
