12 13 11242 976 20
63 85 39.340689
89 66 41.481835
57 26 7.761120
63 41 37.403853
42 11 17.170995
72 60 15.689487
19 21 39.046237
67 52 14.402011
21 55 1.872444
12 47 26.316157
8 53 35.868292
52 75 38.920775
0 11 22.662246 15.810580
0 10 44.849736 69.104815
0 8 20.837410 87.315367
1 11 30.444956 60.889592
1 8 1.040741 91.576649
1 5 20.692754 35.787518
1 4 39.099772 139.271397
1 3 41.555876 64.677302
2 4 11.005630 26.002979
3 7 0.630297 14.173518
6 10 18.307389 35.521258
7 9 19.658460 97.236898
9 10 27.080387 12.114202
