14 16 34353 741 20
12 12 44.566347
25 65 20.667980
32 54 2.786665
42 97 34.846413
71 86 0.037894
83 71 17.951005
52 2 46.975139
63 71 27.144002
35 97 29.664254
54 84 12.505925
85 90 19.977425
20 37 15.906378
87 86 24.954372
18 36 9.725525
0 13 45.567934 33.708393
0 2 20.335050 91.179000
1 9 13.650309 55.286169
1 4 6.292615 84.216791
2 11 41.619531 40.004486
2 10 39.467704 96.320358
2 3 26.943912 68.884777
4 12 11.830657 16.273038
4 5 45.419590 20.329847
5 6 5.703145 124.810378
7 12 32.536532 45.433678
7 11 27.241142 80.751288
7 9 3.318404 18.872642
8 12 29.657959 95.402441
8 10 14.701440 69.899893
10 12 37.353833 7.994702
