13 17 452 1065 20
93 57 49.698429
41 71 36.372721
57 70 19.359556
91 58 48.264452
54 58 23.367509
38 57 16.488248
91 9 6.136512
79 51 19.321115
5 54 16.903072
16 79 47.052663
49 93 25.016659
37 14 43.576460
82 11 43.473575
0 12 26.064146 69.670066
0 5 28.537979 92.375899
0 3 0.484114 3.106054
0 2 29.239601 66.045612
0 1 16.535990 82.427415
1 10 10.938189 29.516412
1 3 21.641821 72.577497
3 7 41.955650 22.585561
3 6 48.146876 64.125760
4 9 1.807170 79.586146
4 7 39.918532 35.051378
5 7 33.994680 62.299811
6 12 44.495794 17.711675
7 10 43.107707 52.540682
8 9 44.474213 37.971873
9 10 43.164231 62.073405
11 12 20.559372 63.625443
