14 16 35153 327 20
12 12 35.921807
25 65 36.072897
32 54 23.902572
42 97 14.427696
71 86 36.849505
83 71 17.197406
52 2 21.908648
63 71 26.245635
35 97 40.122465
54 84 12.013298
85 90 10.108909
20 37 10.645779
87 86 43.294791
18 36 38.172334
0 13 24.638822 44.825136
0 2 7.195532 82.013889
1 9 20.374839 37.919015
1 4 14.944576 66.699892
2 11 46.886416 31.504292
2 10 34.256735 108.448941
2 3 10.472146 83.289774
4 12 13.181293 18.714631
4 5 44.405029 21.354952
5 6 29.487292 150.159486
7 12 36.103695 33.301609
7 11 30.741373 106.001005
7 9 36.807164 19.716589
8 12 22.458239 98.599568
8 10 36.049462 98.403347
10 12 38.050379 5.422963
