12 13 18809 1137 20
63 85 21.229492
89 66 19.113913
57 26 23.326476
63 41 47.368060
42 11 42.143466
72 60 32.661883
19 21 7.575613
67 52 48.739341
21 55 38.917889
12 47 19.554370
8 53 37.189798
52 75 10.083613
0 11 20.594393 22.068975
0 10 22.497847 101.072306
0 8 42.318494 81.436079
1 11 6.627669 57.292620
1 8 9.359479 98.046776
1 5 18.793179 22.436240
1 4 41.839589 105.734472
1 3 25.879021 52.457129
2 4 47.664070 28.053580
3 7 37.352413 21.347195
6 10 14.517172 45.192465
7 9 8.921448 93.576821
9 10 42.296086 14.015363
