12 13 25766 269 20
63 85 44.406572
89 66 43.582343
57 26 9.695688
63 41 25.711264
42 11 6.272475
72 60 29.098626
19 21 39.931652
67 52 1.137127
21 55 20.031936
12 47 46.061706
8 53 22.783189
52 75 37.675617
0 11 34.796642 24.135397
0 10 16.488663 70.716902
0 8 5.547090 78.987057
1 11 28.857452 67.880631
1 8 11.869160 75.713649
1 5 43.858554 26.144094
1 4 12.500210 143.511500
1 3 1.151682 42.538502
2 4 40.980344 27.388906
3 7 8.962843 23.377725
6 10 9.560379 57.228388
7 9 40.835162 93.525608
9 10 24.605759 12.786584
