14 16 34672 760 20
12 12 6.145710
25 65 11.411201
32 54 42.648593
42 97 34.506312
71 86 43.664998
83 71 37.418208
52 2 40.851496
63 71 21.152834
35 97 27.485172
54 84 17.782056
85 90 29.382515
20 37 28.200256
87 86 17.783313
18 36 23.546953
0 13 35.734322 48.352679
0 2 44.817279 75.205621
1 9 4.014374 51.971867
1 4 25.603786 67.171086
2 11 40.458285 21.285026
2 10 21.168355 116.001165
2 3 24.354826 76.315547
4 12 26.547913 19.973861
4 5 18.564024 38.289419
5 6 42.311970 133.071413
7 12 31.624112 30.039873
7 11 43.921832 87.412787
7 9 7.215350 16.689536
8 12 32.159461 65.592132
8 10 29.487201 86.248617
10 12 33.142666 4.982533
