12 13 26980 1215 20
63 85 47.624559
89 66 48.704007
57 26 4.922026
63 41 30.509166
42 11 45.020503
72 60 13.665227
19 21 48.252189
67 52 3.670867
21 55 30.889825
12 47 36.620855
8 53 35.077088
52 75 33.887611
0 11 1.005662 28.085831
0 10 11.755262 109.500005
0 8 8.523408 68.316760
1 11 15.495849 59.873070
1 8 38.064770 102.085195
1 5 42.807764 29.771364
1 4 38.220204 104.409623
1 3 13.105153 46.235276
2 4 33.078259 38.352570
3 7 38.022433 18.004196
6 10 31.832138 55.346718
7 9 26.802768 75.695625
9 10 16.783788 13.772826
