14 16 893 1294 20
12 12 10.368051
25 65 41.538680
32 54 24.579737
42 97 27.175988
71 86 35.821843
83 71 13.567962
52 2 37.024983
63 71 13.437941
35 97 37.726837
54 84 49.736416
85 90 8.532197
20 37 44.264920
87 86 42.855339
18 36 39.031886
0 13 1.316249 40.682355
0 2 48.358362 68.259578
1 9 28.621321 53.269798
1 4 25.788612 78.224196
2 11 13.362497 40.998911
2 10 25.945795 83.228190
2 3 45.661313 80.269494
4 12 26.254320 29.648650
4 5 3.020083 22.317466
5 6 32.669780 102.562542
7 12 3.614843 45.394093
7 11 17.221054 105.510981
7 9 33.964579 21.203952
8 12 25.584980 71.176767
8 10 9.812809 78.992428
10 12 10.453836 5.779508
