12 13 18148 1284 20
63 85 13.112158
89 66 11.701697
57 26 38.848049
63 41 8.271432
42 11 33.827510
72 60 25.193408
19 21 43.282677
67 52 42.224481
21 55 18.480450
12 47 7.866432
8 53 18.408504
52 75 19.442004
0 11 24.823253 16.676256
0 10 14.668028 119.992595
0 8 11.345101 102.317043
1 11 21.351732 65.003994
1 8 49.023322 130.028814
1 5 32.679252 28.402184
1 4 19.660443 92.235177
1 3 43.321391 58.543714
2 4 27.354224 24.520144
3 7 20.906691 13.088938
6 10 44.761220 60.269215
7 9 22.883431 87.455095
9 10 22.460800 10.089000
