14 16 19787 1667 20
12 12 28.030843
25 65 30.210590
32 54 45.187484
42 97 18.347825
71 86 26.184819
83 71 35.138370
52 2 28.636654
63 71 13.181122
35 97 31.175863
54 84 10.741597
85 90 7.699796
20 37 17.889209
87 86 12.793537
18 36 16.252489
0 13 22.640806 45.319416
0 2 42.730507 70.568800
1 9 48.569772 40.473975
1 4 14.398991 95.583334
2 11 31.146370 40.798088
2 10 17.908823 124.350530
2 3 2.302389 45.454886
4 12 35.953508 23.766338
4 5 2.300648 22.997068
5 6 5.046462 100.098212
7 12 42.348918 39.989782
7 11 49.285127 98.874827
7 9 21.360696 17.560140
8 12 13.229836 63.809283
8 10 22.820261 90.120309
10 12 30.846345 7.109115
