12 13 5573 372 20
63 85 14.023112
89 66 14.478657
57 26 1.982399
63 41 15.890175
42 11 35.785024
72 60 20.962638
19 21 32.188413
67 52 24.182981
21 55 49.356993
12 47 47.566220
8 53 36.471779
52 75 27.904855
0 11 6.442936 18.823905
0 10 26.729006 67.107977
0 8 14.507295 53.144411
1 11 46.517752 53.186435
1 8 31.406787 112.688069
1 5 8.539371 28.239144
1 4 19.302310 143.803603
1 3 14.708504 39.891639
2 4 12.925302 22.636660
3 7 17.378232 13.386876
6 10 9.168301 52.383669
7 9 13.188983 91.972962
9 10 15.456820 11.556648
