14 16 35622 1575 20
12 12 40.498033
25 65 0.929877
32 54 48.718497
42 97 16.449275
71 86 1.689806
83 71 6.365248
52 2 5.516523
63 71 49.726034
35 97 20.404328
54 84 13.441327
85 90 17.920714
20 37 35.021264
87 86 0.181422
18 36 41.884702
0 13 36.516364 40.273094
0 2 23.329312 62.807302
1 9 7.504576 50.863365
1 4 44.166819 99.320274
2 11 19.629763 36.400452
2 10 26.801245 113.106264
2 3 31.124073 68.808900
4 12 45.249314 29.479402
4 5 32.621164 34.446816
5 6 38.379977 145.507386
7 12 47.868997 56.077719
7 11 4.586962 103.874648
7 9 15.149554 30.862259
8 12 15.515744 72.315063
8 10 18.209711 50.660106
10 12 31.567984 5.134052
