13 17 50028 2038 20
93 57 5.856814
41 71 10.863412
57 70 36.815671
91 58 2.790618
54 58 0.663850
38 57 20.822248
91 9 13.052592
79 51 21.602911
5 54 42.791866
16 79 37.284272
49 93 19.894948
37 14 48.107279
82 11 7.306758
0 12 39.021803 70.065040
0 5 8.307259 63.785131
0 3 9.221855 4.228001
0 2 9.454899 68.839539
0 1 19.328932 63.469615
1 10 20.195162 24.578068
1 3 36.914222 101.027515
3 7 18.551790 23.223232
3 6 38.185971 61.585069
4 9 23.705318 64.611352
4 7 27.199222 38.943117
5 7 45.823889 61.632256
6 12 45.972079 16.641612
7 10 27.536086 91.476186
8 9 36.723035 35.980523
9 10 39.936352 60.827053
11 12 42.829326 68.321676
