12 13 7805 676 20
63 85 48.716015
89 66 27.841173
57 26 27.710632
63 41 6.111072
42 11 47.761699
72 60 11.987128
19 21 9.161197
67 52 29.134714
21 55 40.889045
12 47 26.467264
8 53 49.513931
52 75 32.948188
0 11 24.883806 27.450610
0 10 41.680220 112.638483
0 8 42.369174 64.524397
1 11 31.833872 49.981028
1 8 19.769296 91.321167
1 5 47.552406 25.124765
1 4 19.581733 105.594584
1 3 49.945386 45.238795
2 4 16.101686 37.944908
3 7 38.153022 18.316786
6 10 5.956065 63.576485
7 9 41.704558 104.118095
9 10 3.425290 9.798907
