14 16 44544 1221 20
12 12 41.558051
25 65 45.892841
32 54 44.488637
42 97 48.314604
71 86 17.700069
83 71 3.042968
52 2 28.018009
63 71 19.266223
35 97 28.283451
54 84 9.579287
85 90 2.579349
20 37 0.041350
87 86 47.847692
18 36 6.397088
0 13 34.778593 44.237310
0 2 42.186498 90.553854
1 9 32.732626 46.978767
1 4 10.646112 90.544790
2 11 47.257685 36.292776
2 10 42.434691 122.891011
2 3 24.284595 50.989598
4 12 27.584654 31.724858
4 5 40.698231 33.801059
5 6 32.469280 111.162489
7 12 41.177564 50.384725
7 11 17.030845 93.752003
7 9 13.795698 19.114004
8 12 13.023136 81.437687
8 10 24.457824 64.459615
10 12 3.246412 6.209134
