13 17 32063 1594 20
93 57 44.883525
41 71 43.621273
57 70 48.570356
91 58 23.604873
54 58 49.457390
38 57 25.600478
91 9 18.709104
79 51 27.248242
5 54 43.800060
16 79 15.095189
49 93 15.558847
37 14 21.069999
82 11 37.100413
0 12 3.081812 68.418155
0 5 33.727263 100.844304
0 3 8.209719 3.822394
0 2 30.553811 39.096416
0 1 12.875454 99.588154
1 10 14.949116 24.909176
1 3 0.205977 69.072033
3 7 20.953696 20.654621
3 6 32.658399 84.645891
4 9 29.994631 57.168548
4 7 39.442094 42.176423
5 7 6.829233 65.844589
6 12 6.700264 10.722551
7 10 23.246387 52.263558
8 9 21.699293 39.472263
9 10 44.587430 43.264911
11 12 2.023440 67.452390
