14 16 22694 682 20
12 12 35.100949
25 65 21.370544
32 54 30.525979
42 97 42.150316
71 86 48.187151
83 71 17.893387
52 2 32.008891
63 71 7.975919
35 97 14.408226
54 84 25.131586
85 90 42.599186
20 37 13.274620
87 86 19.737348
18 36 42.073290
0 13 34.655764 28.150333
0 2 19.874687 48.822049
1 9 40.215564 66.595806
1 4 10.707913 76.349440
2 11 46.626259 32.474099
2 10 8.215129 72.975379
2 3 20.323501 68.395738
4 12 4.435424 21.963037
4 5 3.735441 37.814103
5 6 28.952158 114.685185
7 12 23.993119 54.275065
7 11 27.894648 106.177350
7 9 11.253771 25.920886
8 12 24.568224 56.367660
8 10 22.763582 75.255225
10 12 31.423880 5.960598
