13 17 35438 899 20
93 57 17.236341
41 71 20.484641
57 70 47.173059
91 58 34.013813
54 58 19.241291
38 57 6.013034
91 9 11.921597
79 51 33.375194
5 54 13.584111
16 79 43.525588
49 93 29.841953
37 14 30.077416
82 11 47.356516
0 12 6.007925 90.831869
0 5 6.657758 87.548100
0 3 13.323458 3.956634
0 2 35.144998 54.500906
0 1 32.271712 94.221155
1 10 32.584437 31.658536
1 3 17.646746 88.086606
3 7 34.743396 24.356405
3 6 8.697133 76.255404
4 9 48.296278 45.135655
4 7 35.993550 29.009491
5 7 11.883226 55.970678
6 12 0.912763 18.054661
7 10 41.440735 77.903349
8 9 5.544753 44.113072
9 10 26.777714 63.662117
11 12 18.386433 55.520379
