12 13 11752 820 20
63 85 3.944604
89 66 27.244997
57 26 10.103620
63 41 28.605488
42 11 32.722596
72 60 41.645264
19 21 22.060829
67 52 7.648278
21 55 39.933915
12 47 30.801230
8 53 45.225374
52 75 24.025802
0 11 45.870256 28.102824
0 10 30.627379 89.494519
0 8 25.993040 84.554021
1 11 2.207737 51.879222
1 8 32.633604 114.838037
1 5 16.942465 19.724266
1 4 26.912762 86.016341
1 3 18.885173 68.657283
2 4 41.787834 25.639977
3 7 14.378608 21.592623
6 10 2.342735 46.718449
7 9 1.755426 102.704291
9 10 15.044925 13.555142
