14 16 32089 828 20
12 12 39.761944
25 65 22.797829
32 54 34.000588
42 97 31.806616
71 86 36.344994
83 71 38.880079
52 2 41.498844
63 71 9.004394
35 97 37.975144
54 84 43.176234
85 90 11.729726
20 37 17.659142
87 86 19.497185
18 36 10.358209
0 13 1.690452 28.660550
0 2 38.229851 87.764197
1 9 21.802113 66.971977
1 4 4.810927 66.008720
2 11 11.302805 27.473713
2 10 37.317758 125.663233
2 3 1.133753 62.618038
4 12 22.432585 28.074710
4 5 27.495414 28.531469
5 6 8.265035 144.072004
7 12 31.575409 33.567254
7 11 0.800875 106.505784
7 9 35.120258 28.643849
8 12 2.309529 99.899037
8 10 13.474294 53.294128
10 12 10.706103 5.605173
