12 13 35286 687 20
63 85 4.554053
89 66 7.579083
57 26 49.995828
63 41 36.498150
42 11 8.375664
72 60 3.862692
19 21 2.510942
67 52 27.287380
21 55 4.935435
12 47 20.619138
8 53 40.761715
52 75 44.316101
0 11 35.586775 27.324414
0 10 21.741740 110.447447
0 8 26.476855 91.918007
1 11 2.222670 48.769639
1 8 11.537091 96.995263
1 5 21.927860 23.188888
1 4 25.486199 94.403745
1 3 43.453120 63.865456
2 4 22.548471 22.236608
3 7 6.966241 16.700305
6 10 21.335996 54.226881
7 9 38.503218 103.234794
9 10 45.975333 10.845309
