12 13 22978 811 20
63 85 42.719653
89 66 47.781166
57 26 48.863344
63 41 17.686912
42 11 39.571108
72 60 30.392462
19 21 17.733284
67 52 1.837168
21 55 25.558861
12 47 11.682851
8 53 2.219089
52 75 4.136559
0 11 24.490583 15.231676
0 10 33.734266 85.940815
0 8 27.528576 54.077459
1 11 48.366828 49.761614
1 8 6.919514 118.336233
1 5 20.288230 30.304193
1 4 32.531257 132.227502
1 3 4.775493 47.162092
2 4 25.769744 28.516505
3 7 9.933700 18.359873
6 10 27.292836 49.776092
7 9 13.122019 85.734768
9 10 45.353895 8.319492
