12 13 3555 270 20
63 85 14.199650
89 66 40.505757
57 26 43.728100
63 41 12.012483
42 11 38.434495
72 60 29.357179
19 21 43.164178
67 52 48.612449
21 55 27.836380
12 47 3.428945
8 53 49.151047
52 75 47.111893
0 11 10.599202 15.638970
0 10 49.866887 96.773140
0 8 22.994780 65.966338
1 11 48.951167 64.070731
1 8 43.373308 114.244129
1 5 33.464548 28.979846
1 4 31.808606 100.381451
1 3 23.024343 39.030609
2 4 16.236298 34.771529
3 7 46.156930 16.773923
6 10 15.382748 38.400581
7 9 45.176549 64.250217
9 10 1.333591 13.663587
