12 13 30155 1658 20
63 85 30.408690
89 66 25.587927
57 26 24.023110
63 41 22.618664
42 11 19.089738
72 60 16.990202
19 21 21.450093
67 52 43.818998
21 55 28.255555
12 47 7.382697
8 53 38.890008
52 75 41.030160
0 11 21.957597 17.658541
0 10 3.734699 124.362334
0 8 15.350371 98.115345
1 11 35.998677 75.380983
1 8 31.675197 87.103385
1 5 24.761170 21.653147
1 4 37.027959 128.505044
1 3 12.683201 62.172446
2 4 31.700477 24.857831
3 7 38.999160 16.462178
6 10 44.346048 38.770327
7 9 26.378142 68.059112
9 10 33.067918 8.846040
